"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676995090616483E9,"2023-02-22 00:58:10.616 UTC+09:00"
"PAUSE",3.957893583341502E0,1.676995094574360E9,"2023-02-22 00:58:14.574 UTC+09:00"
