"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685250454568889E9,"2023-05-28 14:07:34.569 UTC+09:00"
"PAUSE",4.667577058334427E1,1.685250501244690E9,"2023-05-28 14:08:21.245 UTC+09:00"
