"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684649970940113E9,"2023-05-21 15:19:30.940 UTC+09:00"
"PAUSE",3.454129112499504E1,1.684650005482079E9,"2023-05-21 15:20:05.482 UTC+09:00"
