"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684474450870949E9,"2023-05-19 14:34:10.871 UTC+09:00"
"PAUSE",4.879331879166693E1,1.684474499662755E9,"2023-05-19 14:34:59.663 UTC+09:00"
