"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684472611664391E9,"2023-05-19 14:03:31.664 UTC+09:00"
"PAUSE",4.009391600000004E1,1.684472651758259E9,"2023-05-19 14:04:11.758 UTC+09:00"
