"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685254071028899E9,"2023-05-28 15:07:51.029 UTC+09:00"
"PAUSE",4.726802129166026E1,1.685254118296893E9,"2023-05-28 15:08:38.297 UTC+09:00"
