"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685255044316435E9,"2023-05-28 15:24:04.316 UTC+09:00"
"PAUSE",3.583212658333650E1,1.685255080148541E9,"2023-05-28 15:24:40.149 UTC+09:00"
