"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674468397885273E9,"2023-01-23 19:06:37.885 UTC+09:00"
"PAUSE",3.030822333334072E0,1.674468400916052E9,"2023-01-23 19:06:40.916 UTC+09:00"
