"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683130115403046E9,"2023-05-04 01:08:35.403 UTC+09:00"
"PAUSE",5.128208099999756E1,1.683130166684509E9,"2023-05-04 01:09:26.685 UTC+09:00"
