"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681913795257570E9,"2023-04-19 23:16:35.258 UTC+09:00"
"PAUSE",7.037565416656434E0,1.681913802295234E9,"2023-04-19 23:16:42.295 UTC+09:00"
