"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674981693564754E9,"2023-01-29 17:41:33.565 UTC+09:00"
"PAUSE",3.822414166643284E0,1.674981697387100E9,"2023-01-29 17:41:37.387 UTC+09:00"
