"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683796956269364E9,"2023-05-11 18:22:36.269 UTC+09:00"
"PAUSE",6.510684200000105E1,1.683797021375287E9,"2023-05-11 18:23:41.375 UTC+09:00"
