"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684065330978013E9,"2023-05-14 20:55:30.978 UTC+09:00"
"PAUSE",4.638858762499876E1,1.684065377366078E9,"2023-05-14 20:56:17.366 UTC+09:00"
