"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683131489853567E9,"2023-05-04 01:31:29.854 UTC+09:00"
"PAUSE",6.579099174999283E1,1.683131555645035E9,"2023-05-04 01:32:35.645 UTC+09:00"
