"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684064942335090E9,"2023-05-14 20:49:02.335 UTC+09:00"
"PAUSE",5.144363762500143E1,1.684064993778082E9,"2023-05-14 20:49:53.778 UTC+09:00"
