"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676706794609461E9,"2023-02-18 16:53:14.609 UTC+09:00"
"PAUSE",2.537594916677335E0,1.676706797147014E9,"2023-02-18 16:53:17.147 UTC+09:00"
