"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.306666622E-4,-1.707983320E-3,6.302259862E-4,-6.015172694E-4
1.030566666E-2,9.569229442E-4,-2.594105899E-4,2.673300449E-3
2.028066665E-2,-4.652050848E-4,-6.419979036E-5,2.591449302E-4
3.025566664E-2,1.271381043E-3,2.034302801E-3,3.125667572E-4
4.023066664E-2,2.411214169E-3,6.774235517E-4,6.574462168E-4
5.020566669E-2,5.778659834E-4,3.412241116E-3,6.365117151E-4
6.018066668E-2,-1.394204795E-3,-3.161840141E-4,-1.305998070E-3
7.015566668E-2,1.868375810E-3,3.196179867E-3,1.684441231E-4
8.013166668E-2,-1.446993439E-3,-1.687259413E-3,3.681811504E-4
9.010666667E-2,2.807605779E-3,-5.535669625E-4,1.750274096E-4
1.000816667E-1,5.051585380E-3,-1.518696547E-3,1.201662235E-4
1.100566667E-1,1.931148116E-3,-3.531901166E-3,-6.945389323E-4
1.200316667E-1,-2.247884404E-3,1.392817125E-3,-2.873537596E-3
1.300066666E-1,-2.426381223E-3,1.473721117E-3,-4.634493962E-5
1.399816666E-1,1.529744593E-3,1.432441175E-3,-1.586184604E-3
1.499566667E-1,3.644367680E-3,4.013700411E-3,-6.847542245E-4
1.599326666E-1,1.039175224E-2,2.412075177E-3,1.112347003E-3
1.699076667E-1,8.070069365E-3,-4.893610254E-3,4.145812709E-3
1.798826667E-1,2.466245554E-3,-7.565559819E-3,8.466791362E-3
1.898576667E-1,-6.987296045E-3,-1.881985180E-2,2.060542814E-3
1.998326667E-1,-1.633685641E-2,-2.875505947E-3,-1.369658113E-2
2.098076667E-1,-1.794997975E-2,-1.809286885E-3,-1.124542765E-2
2.197826667E-1,-1.400290709E-2,4.996953532E-3,-1.870254427E-2
2.297576666E-1,-3.414114704E-3,6.364412606E-3,-8.373045363E-3
2.397336666E-1,1.453852095E-2,1.690227352E-2,7.535081357E-3
2.497086666E-1,2.952686138E-2,2.070029266E-2,2.346903645E-2
2.596836666E-1,3.807401285E-2,-1.010209601E-2,2.060640603E-2
2.696586667E-1,5.253424868E-3,-1.144505013E-2,-2.938131802E-3
2.796336667E-1,-2.888137661E-2,-5.709666759E-3,7.576560602E-3
2.896086667E-1,-2.669546753E-2,-6.086930633E-3,6.129927933E-4
2.995836667E-1,-1.029253937E-3,-4.672525451E-3,-1.060903538E-2
3.095586667E-1,1.751490124E-2,6.628468633E-3,-6.959356368E-3
3.195336667E-1,1.339312643E-2,1.807872951E-2,6.873777602E-4
3.295096667E-1,-2.967986511E-3,9.520016611E-3,-6.916760467E-4
3.394846666E-1,-1.884069294E-2,-3.491389565E-3,-4.334880505E-3
3.494596666E-1,-2.131037414E-2,-4.348290153E-3,-1.569388434E-3
3.594346666E-1,-5.313298199E-3,-8.969407529E-3,1.647976460E-3
3.694092917E-1,1.013883296E-2,-1.162247267E-2,2.972029382E-3
3.793842916E-1,1.340946183E-2,-4.788268358E-3,1.136046136E-3
3.893592916E-1,6.765059661E-3,3.562979400E-3,6.394096650E-3
3.993342916E-1,-5.482466077E-4,7.807260379E-3,-3.535542637E-4
4.093102916E-1,-1.862008823E-3,8.854895830E-3,-7.072423585E-3
4.192852917E-1,1.656825887E-3,1.165254600E-2,-3.958921880E-3
4.292602917E-1,2.845514100E-3,7.083468139E-3,-5.681721959E-4
4.392352917E-1,4.923449596E-4,-5.060080439E-4,1.184986904E-3
4.492102917E-1,-3.973443061E-3,-3.995019011E-3,5.827366840E-4
4.591852917E-1,-9.775937535E-3,-1.065185666E-2,7.118666545E-3
4.691602917E-1,-8.426942863E-3,-6.541585550E-3,1.964194700E-3
4.791362917E-1,-2.764262725E-3,-6.106158718E-3,-3.036156762E-3
4.891112917E-1,1.343032229E-3,-4.611456767E-3,-7.368826773E-3
4.990862916E-1,-7.861650083E-4,4.794828594E-3,-7.199716289E-3
5.090612916E-1,3.280345351E-3,1.114007458E-2,1.032437198E-3
5.190362916E-1,1.300834026E-2,1.602484472E-2,2.731001470E-3
5.290112917E-1,1.862524077E-2,2.421742305E-3,1.065068180E-3
5.389862917E-1,6.553399377E-3,-5.040435120E-3,1.822737395E-3
5.489612917E-1,-1.188539620E-2,-4.146420397E-3,5.125104915E-3
5.589362917E-1,-1.984398626E-2,-7.281494327E-3,4.119495396E-3
5.689122917E-1,-1.079897862E-2,-7.604774088E-3,-2.607167698E-5
5.788872917E-1,1.455290010E-3,-3.427606076E-3,-2.104136162E-3
5.888622917E-1,9.556180798E-3,7.969900966E-3,-1.431491459E-3
5.988372916E-1,8.979073726E-3,1.067034528E-2,-2.711140318E-3
6.088122916E-1,1.071116654E-3,6.711155176E-3,-3.358741757E-3
6.187872916E-1,-5.382255185E-3,3.640264273E-3,-3.155009821E-3
6.287622917E-1,-4.188674968E-3,2.117708325E-3,-2.580371220E-4
6.387372917E-1,4.668199923E-3,-6.472317502E-3,2.915385645E-3
6.487132917E-1,6.182448473E-3,-9.582675993E-3,5.096534267E-3
6.586882917E-1,4.847139586E-3,-6.648937240E-3,4.161498509E-3
6.686632917E-1,-3.092950210E-3,-4.857766442E-3,-5.097151734E-5
6.786382917E-1,-1.053302269E-2,-2.808570862E-4,-3.692045342E-3
6.886132917E-1,-6.714668125E-3,4.277694970E-3,-4.189993255E-3
6.985882916E-1,2.144870348E-3,9.714271873E-3,-3.110081656E-3
7.085632916E-1,4.542827141E-3,1.012237929E-2,-2.942869440E-3
7.185392916E-1,5.506359041E-3,4.317486659E-3,-1.795734279E-4
7.285142916E-1,-4.671981733E-4,-8.365884423E-4,1.196601195E-3
7.384892917E-1,-7.063315716E-3,-5.073145032E-3,3.050427651E-3
7.484642917E-1,-4.993200768E-3,-6.215160713E-3,4.319338594E-3
7.584392917E-1,3.968602512E-3,-5.924875848E-3,3.967801575E-3
7.684142917E-1,7.374246139E-3,-1.308634877E-3,-6.121383049E-4
7.783892917E-1,6.323895417E-3,6.523456424E-3,8.669812232E-4
7.883642917E-1,2.399440855E-4,4.408052191E-3,-1.423688605E-3
7.983392917E-1,-4.811539780E-3,4.085278139E-3,-1.762709115E-3
8.083152917E-1,-9.270487353E-3,2.795089036E-3,-2.478497801E-3
8.182902916E-1,-3.018983174E-3,-3.849919885E-4,-9.178856853E-4
8.282652916E-1,9.915609844E-4,-3.258308396E-3,2.107923850E-3
8.382402917E-1,1.296492992E-3,-3.091861494E-3,1.559845405E-3
8.482152917E-1,-2.935609315E-3,-3.522041254E-3,1.682356000E-3
8.581902917E-1,-1.490311697E-3,-2.647725865E-3,-2.100397833E-3
8.681652917E-1,-2.345186425E-3,2.194434404E-3,-1.974963117E-3
8.781412917E-1,6.162547972E-3,7.272548974E-3,1.128418604E-3
8.881162917E-1,1.018392202E-2,8.563382551E-3,-9.384606965E-4
8.980912917E-1,7.060832344E-3,2.920944244E-3,-4.523075651E-3
9.080662917E-1,-3.050911706E-3,2.058781683E-3,1.078364439E-4
9.180412916E-1,-7.764706854E-3,-2.987109125E-3,4.541999660E-3
9.280162916E-1,-8.518434130E-3,-4.687386565E-3,2.096029930E-3
9.379912916E-1,-2.690105699E-3,-5.992602557E-3,1.620389521E-3
9.479662917E-1,1.649329206E-3,-3.622760996E-3,3.464291804E-4
9.579422917E-1,-1.035137335E-3,1.621227711E-4,-7.328484207E-5
9.679172917E-1,-5.173835903E-3,3.134055063E-3,-1.219230937E-3
9.778922917E-1,-4.007105250E-3,8.477155119E-3,-7.432118990E-3
9.878672917E-1,2.454967937E-3,5.637448281E-3,-5.073002540E-4
9.978422917E-1,7.703259122E-3,5.556488410E-3,6.391906645E-4
1.007817292E0,9.749358520E-3,1.218385994E-3,1.434844453E-3
1.017792292E0,5.920531228E-3,-4.021914676E-3,3.329949686E-3
1.027767292E0,-5.309777334E-3,-4.850212485E-3,2.218098845E-3
1.037743292E0,-7.912750356E-3,-5.076047964E-3,7.349844091E-4
1.047718292E0,-4.621478729E-3,-3.777144477E-3,5.082401913E-4
1.057693292E0,-1.612169726E-4,1.789128408E-3,-2.394605428E-3
1.067668292E0,2.825727221E-3,3.258476034E-3,-4.023546353E-4
1.077643292E0,8.320395136E-5,5.255846307E-3,-4.753693938E-3
1.087618292E0,-5.045099184E-3,2.503359690E-3,-2.930771559E-3
1.097593292E0,-5.456557497E-3,1.127304509E-3,-5.877222866E-4
1.107568292E0,-3.165206872E-3,-3.331756219E-3,1.343788812E-3
1.117544292E0,2.898810897E-3,-3.870779648E-3,3.858611919E-3
1.127519292E0,4.638008308E-3,-3.765078261E-3,1.275436720E-3
1.137494292E0,2.479516203E-3,-2.512593754E-3,1.761729829E-3
1.147469292E0,-9.106947109E-4,7.560867816E-4,-1.430703327E-3
1.157444292E0,-2.293407917E-3,3.391018137E-3,-1.738032326E-3
1.167419292E0,1.587170409E-3,3.827754408E-3,-2.334129531E-4
1.177394292E0,2.124330029E-3,6.593447179E-3,-1.668590354E-3
1.187370292E0,1.826558844E-3,3.218915313E-3,-2.243265044E-4
1.197345292E0,-6.421915605E-4,-2.751518041E-4,1.796749420E-4
1.207320292E0,-5.846511107E-3,-2.586735412E-3,3.385290504E-3
1.217295292E0,-6.442259997E-3,-4.255739041E-3,1.942908857E-4
1.227270292E0,-3.041828983E-3,-5.820934661E-3,2.896139631E-3
1.237245292E0,3.449626034E-3,-3.894669935E-3,1.651910832E-3
1.247220292E0,2.672748640E-3,3.934893757E-3,3.500790335E-4
1.257195292E0,4.442153731E-4,3.691745922E-3,-1.310934313E-3
1.267171292E0,8.985438035E-4,1.559004188E-3,-1.288666390E-3
1.277146292E0,2.721683704E-4,5.519656464E-3,-2.951810602E-3
1.287121292E0,-3.898309544E-3,7.495339960E-4,9.252945893E-5
1.297096292E0,-1.546205487E-3,-1.691519283E-3,2.728792839E-3
1.307071292E0,-3.117010463E-3,-1.297449693E-3,1.415361185E-4
1.317046292E0,-2.963878680E-3,-2.845012583E-3,1.525314758E-3
1.327021292E0,-3.397236113E-3,9.881630540E-4,1.001418568E-3
1.336996292E0,-1.026395184E-4,5.285013467E-4,-1.618501265E-4
1.346972292E0,1.004099962E-3,5.415150896E-3,-3.030224470E-3
1.356947292E0,4.373797681E-3,2.683280036E-3,8.577245753E-4
1.366922292E0,4.804133903E-3,3.743596375E-3,-4.549347796E-4
1.376897292E0,2.112477086E-3,6.447415799E-4,1.426056027E-3
1.386872292E0,1.104059396E-3,-1.010308042E-3,-5.473378114E-4
1.396847292E0,-1.116736094E-4,-3.457486629E-3,4.327844828E-3
1.406822292E0,-2.706568921E-4,-5.424948409E-3,1.905534766E-3
1.416797292E0,-2.625157591E-3,-7.734717801E-4,1.920981100E-3
1.426773292E0,-1.518687466E-3,-3.876574337E-4,1.827417873E-4
1.436748292E0,-4.383716267E-3,2.820918337E-3,-2.907682210E-4
1.446723292E0,-1.147323521E-3,3.970449790E-3,-1.235644333E-3
1.456698292E0,1.208774978E-3,4.174180329E-3,-1.194365323E-3
1.466673292E0,1.693828031E-3,6.790962070E-4,-8.528111503E-4
1.476648292E0,2.965753898E-3,-9.480947629E-4,2.097438788E-3
1.486623292E0,-6.835539825E-4,-1.589406282E-3,5.165172275E-3
1.496599292E0,-8.779647760E-4,-2.847217023E-3,3.320677206E-4
1.506574292E0,-4.649480979E-4,-1.091076992E-3,9.667826816E-4
1.516549292E0,-9.930529632E-4,-1.505997032E-3,1.951087033E-3
1.526524292E0,2.176747890E-3,-1.251722686E-3,-1.198028447E-3
1.536499292E0,1.689922065E-3,1.809047535E-3,-3.318437142E-3
1.546474292E0,-1.623958815E-5,2.434287220E-3,-2.642143751E-3
1.556449292E0,5.217189901E-4,3.918733448E-3,-1.491391798E-3
1.566424292E0,-4.246059339E-3,4.932470620E-5,-3.866131883E-4
1.576400292E0,-1.078229398E-3,-2.005836926E-3,-8.998045232E-4
1.586375292E0,3.664111719E-4,-1.256088726E-3,1.262828708E-3
1.596350292E0,2.553399187E-3,-1.534921117E-3,1.179738203E-3
1.606325292E0,-2.615830395E-3,-4.613401368E-3,1.381261740E-3
1.616300292E0,3.356840927E-3,2.342775464E-3,2.206042875E-3
1.626275292E0,2.508895705E-3,3.582034260E-3,1.234893920E-3
1.636250292E0,1.743237022E-3,2.035269514E-3,-2.043723594E-3
1.646225292E0,1.805430278E-3,1.896321774E-3,-8.763126098E-4
1.656201292E0,2.278940519E-3,2.126151696E-3,1.335975248E-3
1.666176292E0,-1.188060851E-4,-8.212896064E-4,2.091886941E-3
1.676151292E0,-2.649341710E-3,-2.745157108E-3,1.335016685E-3
1.686126292E0,-2.684466308E-3,-4.294807091E-3,8.938764222E-4
1.696101292E0,-1.653023995E-3,-2.378130332E-3,5.972003564E-4
1.706076292E0,3.464688780E-5,-1.152228564E-3,-1.562755788E-3
1.716051292E0,1.854384900E-3,-8.094795048E-4,1.376042608E-3
1.726026292E0,-8.591356454E-4,3.060577437E-3,2.180079464E-4
1.736002292E0,2.484995639E-3,3.049658611E-3,-5.204868503E-4
1.745977292E0,2.584850881E-4,3.281677142E-3,1.635137014E-4
1.755952292E0,3.989839926E-3,1.094689593E-3,1.014127396E-3
1.765927292E0,-1.027221093E-3,8.403528482E-4,7.070994470E-4
1.775902292E0,-1.265307656E-3,-1.876871102E-3,9.624965023E-4
1.785877292E0,-8.008996956E-4,9.340662509E-4,7.791158278E-4
1.795852292E0,-7.145988639E-5,-1.240671612E-3,3.964195494E-4
1.805827292E0,4.061377258E-4,1.325612888E-3,-3.458932042E-5
1.815803292E0,-2.315879334E-3,2.212978899E-3,1.957742497E-4
1.825778292E0,-4.623645509E-4,1.426041126E-4,-2.802053001E-3
1.835753292E0,6.154167932E-4,3.026541322E-3,-1.223597210E-3
1.845728292E0,-3.634763416E-4,-1.597524621E-3,3.964416683E-4
1.855703292E0,2.778787399E-3,-4.574405961E-3,2.002061578E-3
1.865678292E0,2.588932402E-3,-1.720784232E-3,2.251644153E-3
1.875653292E0,4.469518317E-4,-2.551956102E-3,1.589582069E-3
1.885629292E0,-1.642983872E-3,-9.276680648E-4,3.556546289E-4
1.895604292E0,-1.480530947E-3,2.360535786E-3,-7.471602876E-4
1.905579292E0,-3.750465985E-4,1.579247415E-3,3.964360803E-5
1.915554292E0,2.635657089E-3,2.288181335E-3,1.005572034E-3
1.925529292E0,3.149947152E-3,9.495411068E-4,-1.037516864E-3
1.935504292E0,1.997863874E-3,1.535171643E-3,2.109274268E-3
1.945479292E0,2.435120987E-3,-2.749721520E-3,-2.047742018E-3
1.955454292E0,8.492085617E-4,-1.051955856E-3,1.552052796E-3
1.965430292E0,1.565986313E-4,-1.425534487E-3,2.212064108E-3
1.975405292E0,1.782724867E-3,7.036328316E-5,1.667980338E-3
1.985380292E0,-5.345343379E-4,-7.142918184E-4,7.081895601E-4
1.995355292E0,2.488952363E-3,-1.716438681E-3,1.163590001E-3
2.005330292E0,-7.645918522E-4,2.650294453E-3,1.928000711E-5
2.015305292E0,3.067164216E-3,-8.120816201E-4,-1.819099998E-3
2.025280292E0,-1.561691985E-3,2.027062699E-3,-5.289558321E-4
2.035255292E0,-5.456959479E-4,-7.066726685E-4,-3.257566132E-4
2.045231292E0,8.767587133E-6,4.342198372E-4,1.734296093E-3
2.055206292E0,1.207988942E-3,-9.213285521E-4,2.094089054E-3
2.065181292E0,-6.161537021E-4,-5.357246846E-4,1.266794046E-3
2.075156292E0,-7.176201325E-4,-5.687493831E-4,6.428153720E-4
2.085131292E0,2.084335429E-4,2.229813486E-3,-1.110017067E-3
2.095106292E0,1.322433818E-3,4.157409072E-3,9.725748096E-4
2.105081292E0,1.420597546E-4,6.909854710E-4,-9.096809663E-4
2.115056292E0,3.893388202E-3,-1.128949225E-5,-3.070076928E-4
2.125032292E0,-1.476657460E-3,-1.883864403E-3,-1.009527594E-3
