state,time
1319,1
1486,0
1534,1
1955,0
2568,1
2735,0
2784,1
3267,0
4224,1
4388,0
4439,1
5080,0
6065,1
6253,0
6304,1
6922,0
7711,1
7761,0
7818,1
7981,0
8029,1
8556,0
