"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684065599343093E9,"2023-05-14 20:59:59.343 UTC+09:00"
"PAUSE",5.471219250000286E1,1.684065654054671E9,"2023-05-14 21:00:54.055 UTC+09:00"
