"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686296596047879E9,"2023-06-09 16:43:16.048 UTC+09:00"
"PAUSE",6.284322229167446E1,1.686296658892462E9,"2023-06-09 16:44:18.892 UTC+09:00"
