"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682837975753919E9,"2023-04-30 15:59:35.754 UTC+09:00"
"PAUSE",9.850652833352797E0,1.682837985604631E9,"2023-04-30 15:59:45.605 UTC+09:00"
