"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.945000009E-4,-1.646575928E-1,9.190887451E-2,-9.803114319E0
9.160499998E-3,-1.681004333E-1,1.356179810E-1,-9.793534241E0
1.921550000E-2,-1.540296936E-1,1.790277100E-1,-9.777367859E0
2.926950000E-2,-9.639953613E-2,2.204914856E-1,-9.796078949E0
3.932450000E-2,-3.876937866E-2,2.725831604E-1,-9.781559143E0
4.937850000E-2,3.457809448E-2,2.779719543E-1,-9.769434357E0
5.943350000E-2,5.777984619E-2,2.839595032E-1,-9.785900116E0
6.948850000E-2,4.730163574E-2,2.674937439E-1,-9.782606964E0
7.954250000E-2,4.909790039E-2,2.091151428E-1,-9.781259766E0
8.959750000E-2,3.008743286E-2,1.486408997E-1,-9.785151672E0
9.965150000E-2,7.334747314E-3,1.035845947E-1,-9.773625641E0
1.097065000E-1,-2.125579834E-2,8.846603394E-2,-9.765542450E0
1.197615000E-1,-5.628295898E-2,1.076261902E-1,-9.786648560E0
1.298155000E-1,-6.795867920E-2,1.426533508E-1,-9.800270233E0
1.398705000E-1,-5.568420410E-2,1.784289551E-1,-9.779164124E0
1.499245000E-1,-5.942642212E-2,2.345622253E-1,-9.796677704E0
1.599795000E-1,-5.583389282E-2,2.821632385E-1,-9.771829376E0
1.700345000E-1,-7.125183105E-2,3.056643677E-1,-9.772877197E0
1.800885000E-1,-5.837860107E-2,2.820135498E-1,-9.793534241E0
1.901435000E-1,-4.281097412E-2,2.344125366E-1,-9.781559143E0
2.001985000E-1,-4.221221924E-2,1.898052979E-1,-9.779313812E0
2.102525000E-1,-2.589614868E-2,1.278341675E-1,-9.789043579E0
2.203075000E-1,-2.275268555E-2,1.032852173E-1,-9.782906342E0
2.303615000E-1,-1.092727661E-2,1.001417542E-1,-9.781110077E0
2.404165000E-1,-9.879455566E-3,1.342707825E-1,-9.790390778E0
2.504715000E-1,-1.945953369E-3,1.740879822E-1,-9.784552917E0
2.605255000E-1,4.790039062E-3,2.192939758E-1,-9.785151672E0
2.705805000E-1,1.212478638E-2,2.511776733E-1,-9.782457275E0
2.806345000E-1,7.933502197E-3,2.639012146E-1,-9.785151672E0
2.906895000E-1,-1.766326904E-2,2.630030823E-1,-9.786947937E0
3.007445000E-1,-5.972579956E-2,2.456391907E-1,-9.792187042E0
3.107985000E-1,-9.071136475E-2,2.100132751E-1,-9.779463501E0
3.208535000E-1,-1.053808594E-1,1.657054138E-1,-9.781858521E0
3.309075000E-1,-1.020877075E-1,1.263372803E-1,-9.793833618E0
3.409625000E-1,-8.502319336E-2,1.148112488E-1,-9.787097626E0
3.510175000E-1,-6.421646118E-2,1.326242065E-1,-9.774972839E0
3.610715000E-1,-3.742218018E-2,1.718426514E-1,-9.778565369E0
3.711265000E-1,5.688171387E-3,2.016307068E-1,-9.782008209E0
3.811805000E-1,3.921844482E-2,2.369572449E-1,-9.774523773E0
3.912355000E-1,5.598358154E-2,2.751278687E-1,-9.773775330E0
4.012905000E-1,3.981719971E-2,2.743794250E-1,-9.776769104E0
4.113445000E-1,2.260299683E-2,2.547702026E-1,-9.775571594E0
4.213995000E-1,1.092727661E-2,2.168989563E-1,-9.782606964E0
4.314535000E-1,-1.377136230E-2,1.657054138E-1,-9.774823151E0
4.415085000E-1,-6.107299805E-2,1.362167358E-1,-9.776918793E0
4.515635000E-1,-8.906478882E-2,1.225950623E-1,-9.788145447E0
4.616175000E-1,-1.086740112E-1,1.363664246E-1,-9.781559143E0
4.716725000E-1,-9.624984741E-2,1.480421448E-1,-9.785750427E0
4.817265000E-1,-7.664062500E-2,1.862127686E-1,-9.785301361E0
4.917815000E-1,-4.640350342E-2,2.236349487E-1,-9.774972839E0
5.018365000E-1,-1.047821045E-2,2.496807861E-1,-9.781559143E0
5.118905000E-1,3.891906738E-3,2.604583740E-1,-9.781259766E0
5.219455000E-1,1.287322998E-2,2.594105530E-1,-9.787696381E0
5.319995000E-1,2.020797729E-2,2.246827698E-1,-9.784552917E0
5.420545000E-1,-2.993774414E-4,1.948947144E-1,-9.780661011E0
5.521095000E-1,-1.706451416E-2,1.574725342E-1,-9.778565369E0
5.621635000E-1,-1.661544800E-2,1.342707825E-1,-9.770781555E0
5.722185000E-1,-2.814147949E-2,1.278341675E-1,-9.774823151E0
5.822725000E-1,-5.074447632E-2,1.501377869E-1,-9.774823151E0
5.923275000E-1,-5.583389282E-2,1.794767761E-1,-9.781259766E0
6.023825000E-1,-5.089416504E-2,2.094145203E-1,-9.785600739E0
6.124365000E-1,-3.637435913E-2,2.354603577E-1,-9.774673462E0
6.224915000E-1,-4.326004028E-2,2.568658447E-1,-9.780661011E0
6.325455000E-1,-3.906875610E-2,2.537223816E-1,-9.789342957E0
6.426005000E-1,-2.903961182E-2,2.344125366E-1,-9.775272217E0
