"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685080447456267E9,"2023-05-26 14:54:07.456 UTC+09:00"
"PAUSE",6.266307462500117E1,1.685080510117790E9,"2023-05-26 14:55:10.118 UTC+09:00"
