X,Y,Z
-0.6907170414924622,0.4123893976211548,-0.46881306171417236
-0.717093288898468,-0.04942752420902252,-0.3219304084777832
-0.6585100293159485,-0.5834202766418457,-0.12973441183567047
-0.47921350598335266,-0.7749609351158142,0.07300592213869095
-0.1716734766960144,-0.5200663805007935,0.2464754432439804
0.12878860533237457,-0.12840698659420013,0.44855397939682007
0.3256920874118805,0.10848116874694824,0.6994712352752686
0.4275098145008087,0.10176841914653778,1.0406497716903687
0.4494028091430664,-0.2743638753890991,1.4703449010849
0.49195292592048645,-0.7980390787124634,1.8818671703338623
0.5591775178909302,-1.3100999593734741,2.186767339706421
0.5565412640571594,-1.6236189603805542,1.9515324831008911
0.5247436165809631,-1.4470899105072021,0.5556561946868896
0.48705798387527466,-0.9590715169906616,-0.6005021929740906
0.3751107454299927,-0.7089923024177551,-0.9583387970924377
0.15459144115447998,-0.9387815594673157,-1.0938403606414795
0.0776071771979332,-1.3648951053619385,-1.1799664497375488
0.15135037899017334,-1.4238276481628418,-1.298903465270996
0.12952017784118652,-0.7510263919830322,-1.3933252096176147
-0.021010208874940872,-0.9157381057739258,-1.5725284814834595
-0.15901407599449158,-1.6208221912384033,-1.8019497394561768
-0.19423997402191162,-1.972395658493042,-2.0978708267211914
-0.1980481743812561,-2.152702569961548,-2.4476137161254883
-0.21205559372901917,-2.557969808578491,-2.449197769165039
-0.07396644353866577,-2.737642288208008,-2.1140711307525635
0.1460532695055008,-2.346048355102539,-0.855173647403717
0.03421938046813011,-2.064509391784668,0.4687187075614929
-0.6004548072814941,-1.5692394971847534,0.9352467060089111
-1.4955151081085205,-0.8988569378852844,1.1858878135681152
-2.308075428009033,-0.11740343272686005,1.0249980688095093
-2.8853440284729004,0.4607686996459961,0.652400016784668
-3.223935842514038,0.42777904868125916,0.3847552537918091
-3.402930736541748,-0.038073599338531494,0.10917138308286667
-3.557373046875,-0.6913912296295166,-0.21748663485050201
-3.7856335639953613,-1.4718552827835083,-0.5986932516098022
-4.163478374481201,-2.215278148651123,-1.0194436311721802
-4.67644739151001,-2.741757869720459,-1.4017471075057983
-5.328179359436035,-3.047349214553833,-1.6789379119873047
-6.105545520782471,-3.113060235977173,-1.8305619955062866
-6.992895126342773,-2.973439931869507,-1.841714859008789
-7.935043811798096,-2.6833229064941406,-1.76777982711792
-8.860284805297852,-2.1735620498657227,-1.6173361539840698
-9.663801193237305,-1.571679711341858,-1.4185009002685547
-10.163573265075684,-1.2977254390716553,-1.3197013139724731
-10.349519729614258,-1.4478434324264526,-1.4989920854568481
-10.436634063720703,-2.047419548034668,-1.9573602676391602
-10.164907455444336,-2.5944013595581055,-2.412482976913452
-9.28779411315918,-2.7826759815216064,-2.826798439025879
-7.972637176513672,-3.061479330062866,-3.4108660221099854
-6.522286891937256,-3.5175302028656006,-4.1715803146362305
-5.2448859214782715,-4.126394748687744,-5.058607578277588
-4.314820766448975,-4.837953567504883,-5.999557018280029
-3.7603518962860107,-5.551640510559082,-6.9218220710754395
-3.4510858058929443,-6.017659664154053,-7.750521183013916
-3.0968875885009766,-5.894881248474121,-8.396879196166992
-2.6835389137268066,-5.0466084480285645,-8.871088027954102
-2.2744646072387695,-3.355628490447998,-9.179824829101562
-1.8734630346298218,-1.2070796489715576,-9.503358840942383
-1.3594614267349243,0.9261630773544312,-10.00543212890625
-0.5435991287231445,2.5971152782440186,-10.671957969665527
0.5806354284286499,3.5028235912323,-11.52002239227295
1.9513901472091675,3.689452648162842,-12.424873352050781
3.334258794784546,3.286158323287964,-13.253166198730469
4.436438083648682,2.4686737060546875,-13.882923126220703
5.0727009773254395,1.5435433387756348,-14.216651916503906
5.175827503204346,0.6036549806594849,-14.230814933776855
4.8058552742004395,-0.26395463943481445,-13.855953216552734
4.134631633758545,-0.938468337059021,-13.17292308807373
3.3414483070373535,-1.3794207572937012,-12.270685195922852
2.6155097484588623,-1.6956846714019775,-11.175482749938965
2.071011781692505,-1.9803946018218994,-9.96951675415039
1.7396116256713867,-2.141085386276245,-8.806280136108398
1.6502608060836792,-2.0259180068969727,-7.735990524291992
1.934490442276001,-1.55042564868927,-6.747701168060303
2.6100242137908936,-0.847185492515564,-5.7680559158325195
3.5256059169769287,-0.07665999233722687,-4.693014621734619
4.517270565032959,0.7234150767326355,-3.5106685161590576
5.525704860687256,1.5094507932662964,-2.2697739601135254
6.532801151275635,2.3606200218200684,-1.0252999067306519
7.608805179595947,3.4544663429260254,0.1736442744731903
8.689241409301758,4.532188415527344,1.2015712261199951
9.765646934509277,5.485969066619873,2.0086045265197754
10.78559684753418,6.1195597648620605,2.673424005508423
11.677312850952148,6.320202350616455,3.234447956085205
12.410684585571289,6.28026008605957,3.8370895385742188
12.894697189331055,6.158812522888184,4.430212497711182
13.001448631286621,6.015105247497559,4.908890724182129
12.849044799804688,5.891694068908691,5.23881196975708
12.739748001098633,5.737943172454834,5.409637928009033
12.81960391998291,5.6954240798950195,5.503785133361816
13.034610748291016,5.828052997589111,5.5306315422058105
13.356627464294434,5.853404998779297,5.258274555206299
13.69410228729248,5.327834129333496,4.51194953918457
13.945364952087402,3.948282480239868,3.4571259021759033
14.063366889953613,1.8088051080703735,2.4057698249816895
13.971504211425781,-0.4946768283843994,1.441709041595459
13.636945724487305,-2.263756513595581,0.39209452271461487
13.072981834411621,-3.152770757675171,-0.7417548298835754
12.25169849395752,-3.0555105209350586,-2.0317559242248535
11.107026100158691,-2.3586978912353516,-3.4518487453460693
9.817075729370117,-1.5622174739837646,-4.564831733703613
8.48680591583252,-1.0605449676513672,-5.547049522399902
7.399297714233398,-0.999219536781311,-6.461780071258545
6.667799472808838,-1.1946423053741455,-7.102480411529541
6.159677028656006,-1.5001686811447144,-7.394625663757324
