Var1,Var2,Var3
-48.2496927245705,74.745999111488,25.8784040787825
-49.7223230602927,76.52773197658,29.2468351699824
-46.2630321345862,75.1531133234499,25.2967234673996
-45.0292373392152,74.3269861397923,33.0848481146612
-48.8393879961764,75.3345737640314,27.8701124404407
-47.4488485084304,75.4437371920547,27.6114057485118
-41.5274903508584,67.8224202879559,23.4534897108423
-47.7873512766745,71.7998967686742,33.442606723943
-45.3282959630339,75.8860437600861,27.3415957390784
-45.5663959422898,76.9684957444125,28.1879272971037
-41.5590338545444,70.880892617458,25.662346751163
-42.8848394582115,74.5602510492385,35.8025795325273
-36.9928197078845,67.3373380498021,26.3717926749551
-44.8190445303901,74.8585144992624,29.0872245766144
-42.0565077071624,73.0286534763962,26.8460940647883
-43.9051784639021,77.971359126141,27.9513217030218
-40.8239170852136,73.4918331320371,29.1680469421223
-42.7378344736247,75.8539717915198,29.0414722863391
-35.5443258363153,67.9920627044973,26.845515063845
-43.223720380318,75.8380197749023,28.8042244952887
-45.0076561639375,76.1689014666841,30.8872821204735
-44.5174461267556,74.9023058979353,30.1014895442161
-42.9248070892269,73.5812589674694,32.5600359782658
-42.7177934192157,75.4154151652619,29.0922791456139
-42.3656290770408,72.1977288273299,33.0203402809979
-43.4458993345084,73.4716059044634,29.6562095113951
-38.21735550216,74.1386323696881,34.5973881669895
-42.6694369064842,73.8175582427382,29.6756141704234
-39.137573921295,71.4695908650171,32.3696134148046
-40.370261699375,73.0317000311242,29.9963120043967
-41.1538537118034,72.9020722728705,26.3814516672928
-42.1918640316945,76.8444214107093,30.5440195215352
-42.0192917195796,70.6756651819076,28.8103939799272
-43.512701535057,74.4072249588388,29.2574571536416
-40.6778842357732,72.6890346851787,30.1633370436821
-42.1845460833612,75.4994079557392,28.6648994324424
-37.1828395944211,74.7786979388729,28.9222210288866
-39.4010071075122,73.1134817783933,29.5833717266965
-42.9471221141546,77.8276374589662,29.223825077261
-45.6360462335538,77.5278071632417,32.8630463344237
-45.6198168907265,76.1836630623937,28.5191640422159
-47.3952111245678,75.671752377639,28.2709010857208
-42.9723499032973,72.440678081516,28.3751856677265
-46.4118196911741,75.902535611768,28.6487607754364
-46.9884484907778,72.7108533463933,25.6079070868781
-49.4506526091876,77.4647445764107,35.3117974846699
-45.7149442463144,73.7579951451123,27.0697917105006
-47.0406641577885,76.3774950138529,35.6390548727534
-44.2177183282091,72.4897111097496,27.6385078474399
-47.494345432289,75.6857914477878,28.393540202772
-44.5508125044522,75.9423253717144,26.4772175912999
-46.0199030902149,78.6311001252324,29.2203337234579
-45.8013485643837,79.4933647920736,28.7650629208297
-44.5615122978337,78.655335984868,28.8217435462527
-45.5889312677889,74.5342593863164,26.9867744484381
-45.2501925604845,76.051108207902,28.9196051667166
-45.8479935047761,74.2677868079844,26.3483835129537
-45.9683883171999,76.2443512094931,29.3065642996754
-45.2480018442411,76.222154877749,27.7425071641865
-46.3084102670484,78.0544476759654,33.7334279541148
-43.308629938443,76.0140557296104,24.9242382441723
-46.7676339634219,78.9291705150753,31.9306388390547
-43.4818462464816,74.7015378089576,25.1176636457638
-43.692757330537,78.2953063735181,28.6226373949163
-45.1837022195729,74.3067324031636,26.7811311221707
-46.2901140711333,78.4594695054807,30.2568269533084
-43.8923121563332,74.8903094100207,25.0707094513382
-44.4202808108461,80.1625734904872,30.6835130507201
-43.6087510035484,74.6822005283854,24.7038274724816
-43.1556435004227,75.6472659649865,28.0325019651566
-42.1363569115098,78.659359793365,27.911605539536
-44.7282500867042,78.6144257903751,27.9660859385551
-44.6157994755626,72.8748438969218,26.0260684354927
-46.1648632113279,77.745590568133,28.350176442851
-45.7531617679274,71.6260018030544,25.9386823216908
-46.2308388450773,74.6370262015517,28.2078305926438
-43.3941408941665,76.6615698134077,28.2230356685715
-44.6211681316112,75.7019246399565,28.8158964536091
-42.3051919433284,70.936099158857,24.866030377761
-45.462138113522,77.4575699476329,32.075792604824
-42.975014392957,76.2926088546964,28.4695171910385
-44.342511672173,74.8149625765222,34.6702333494277
-41.0115906464124,75.278387024945,27.7568592332792
-43.6155051649817,76.1805315338397,26.5255611615819
-44.9818122259462,72.2161639991598,24.7161373789848
-45.8812918089821,76.03573159287,35.0720005125171
-41.3071923997828,76.2074357226041,27.757095741033
-42.6740919086475,79.0999393538852,34.6943460358618
-39.0225786159548,76.230113107547,26.3953435608194
-41.2761621284777,79.3678367829243,33.6597826924737
-42.7517105500683,76.5556298573938,27.1406530581464
-41.944166712137,73.5468501530281,33.0638282725568
-41.7914622691598,76.4996289380575,25.9265378634182
-42.8604207073701,78.2724345639893,28.4313868841037
-42.6943352388917,73.7811466297447,24.2156406689594
-43.6973731852242,77.9094691318437,31.2243529151231
-40.4611619793647,74.7046392492066,24.733531821673
-39.7403991202461,77.9060194570824,28.1895760043853
-43.2014624637722,77.2798023623336,26.3414466209793
-43.9766329371603,78.9862011344928,29.2343699049627
-43.5694333237843,72.8892809322301,26.0128173508915
-45.8173606522812,74.9680494434554,28.4096622395183
-39.1509958649119,75.2146650327519,27.0208341871239
-41.2602908030887,74.9791972642656,26.7323132508756
-43.5457139098334,72.7337648677025,27.2725983118004
-45.5379573689086,74.5977488909305,28.2410409672142
-40.5751314216381,75.646455438281,26.8738192754964
-42.6746424970164,76.6779089045202,28.6908558532504
-37.4745345272101,75.2600701865871,29.9040194758292
-43.1984912818726,74.9513701366502,28.8048328127508
-37.1365767195636,76.0823238448671,29.7008001978132
-44.4824915458355,76.1226682554822,27.7325578472605
-43.9441684267156,71.6656591927516,25.1562452280002
-44.8043225981622,74.0843711277475,28.0413988643033
-40.4597275583831,75.7067006987396,25.561374191754
-42.1636188102372,79.0327228477671,27.9164358498176
-45.8054987660616,73.5684354777234,26.5820733775362
-45.9944538520293,76.896756436144,27.645016908144
-42.1614949692698,73.8999160310989,28.8762406540411
-43.427696078123,76.1181521755862,28.7766821017649
