Var1,Var2,Var3
-99.8900534032016,250.671821607885,-168.230616450215
-100.503412443264,245.261175589499,-172.827005762913
-99.5490294683191,250.383730555768,-169.900319863362
-100.657564394148,242.571028782678,-167.026139063688
-98.7279739689779,253.095732876335,-167.195372568028
-99.8264507242991,245.461467824875,-167.688183151669
-98.6974958727734,251.914202996933,-166.659074580006
-98.5482756301625,245.24614656416,-168.940905884775
-96.9315501604391,252.732765335259,-165.675087982389
-105.406519152705,252.005709793494,-176.269896517807
-98.8374286272422,253.758660052205,-168.957628962943
-103.229352818918,248.579616421983,-171.122504113366
-100.690774496532,254.238109558153,-172.459035129991
-101.736913547781,247.312707549486,-169.763971692772
-100.967208095006,255.167867507561,-169.086529735737
-103.32516753015,250.062926410553,-170.697703969567
-99.7391238942978,257.703293058418,-166.996985821387
-102.799863302647,252.148843463027,-167.78295103815
-102.321225918948,256.859981933713,-162.970668518403
-100.900363194318,250.056094692209,-171.319512594456
-98.0425138911437,247.925678341645,-159.715575889934
-99.415806162903,247.025615712779,-165.363123766763
-95.7606550574911,247.80556497912,-156.848523914895
-99.5894377376878,247.89857290827,-165.184938893579
-94.6892275813668,244.319726279705,-157.861835082121
-98.7722666584385,248.258990872442,-164.52770099627
-96.385097132412,246.827487798541,-158.009502438791
-98.945488677137,247.345616716701,-164.991749216067
-95.0704511029035,245.883617688252,-162.704425004809
-99.8668352855041,248.077103282166,-163.457277622857
-95.6931229012963,247.419162632639,-160.97538055683
-98.4683048227794,247.161672723655,-166.658123470273
-96.4596881280688,254.330275558036,-165.878417695757
-98.3631161302035,248.070406305518,-166.562436529059
-97.5349790751211,249.492693146136,-161.398319551147
-98.4366058488096,248.129620756536,-166.792295397004
-97.7001779194666,252.663218988549,-165.181246263283
-98.2746770571398,247.20639887131,-165.735841726823
-99.907750194336,254.054142220484,-165.28558734587
-99.7179380643718,248.356879126131,-164.311361931668
-99.3729909903164,252.530250680582,-166.609210180399
-100.224342233654,247.864372394869,-167.753482473924
-99.561033082456,253.929339756233,-164.07071999154
-101.165240868748,248.729134263722,-165.188369507997
-98.5387928892012,252.959636557924,-165.390514638248
-100.516385680408,249.218668366136,-168.033864141748
-96.4231933401951,250.607980736738,-160.940242921846
-100.774795204561,248.998169546608,-164.520342916922
-99.2397325669988,253.761950610164,-164.375362898515
-101.014675455218,248.115313682387,-164.7192360279
-99.5409291879149,254.139036725722,-162.567284037743
-101.114058881796,251.234510798496,-165.384539117016
-100.546121811445,252.016070899243,-163.659732924658
-100.056982631318,248.380448641346,-168.000374811496
-100.324957429971,247.462901873235,-165.265542481851
-100.16674697219,247.492873162902,-166.463302933097
-97.1062819226537,250.17647501217,-162.016010790791
-99.8648421649287,246.635467594771,-165.689919338567
-99.5899458630536,254.145485377707,-161.49840135204
-100.017877575255,248.829637737837,-164.090962642654
-104.529829396396,257.242220517564,-164.252126090054
-103.444154804534,250.3606347662,-165.445979436498
-101.294564678921,257.709397550249,-164.135362600134
-104.308490939498,251.918501861352,-165.524794311751
-101.076798792372,255.488714296342,-164.075048234872
-103.534039268224,250.904669265475,-165.209980051921
-102.666102951161,255.940590935166,-161.192007446332
-104.3800835553,252.082270062778,-165.153180674893
-103.184091207531,257.550329077375,-162.262959249346
-102.971128335474,250.149211467705,-166.82555872065
-99.8830481909774,253.429955970859,-164.708848018089
-98.9948455520593,247.007380710878,-166.127963756174
-98.7892083473672,253.880072385646,-163.913940929987
-99.9611539287954,247.852685063749,-165.974740478213
-100.082663268102,253.910691918876,-163.69647995964
-99.2448241771987,248.197983983822,-164.838481096871
-98.2369762418302,254.743857631091,-162.528943492422
-101.35952471685,249.744164311603,-165.514127559372
-98.8669717895412,255.226128837346,-162.893776411786
-100.773788786617,250.223716433704,-162.538118022634
-103.368830604545,257.135340407889,-173.172150507626
-107.571154433508,251.444852763947,-174.147493903586
-103.510422712719,255.563430127005,-172.781474894189
-105.209519797684,248.373171896158,-175.536259512507
-102.250054838641,257.710575815511,-172.607300256586
-105.830475798306,250.316188270844,-173.923840285402
-103.540651318771,257.689820867416,-172.109906833247
-107.115617385529,251.914028446334,-173.158544860303
-104.417692092555,257.821946614913,-174.059122864675
-106.036812273603,250.457835926523,-173.254594039466
-98.0578746706713,254.996389262645,-165.034336287947
-102.728562279479,249.065859955207,-166.387084490921
-98.2903399387113,253.252950504894,-166.821865149292
-100.297465329968,245.855750271723,-169.147071030245
-100.152516253033,253.126933268579,-169.063053073949
-100.918772190374,246.441706953882,-169.781283769815
-97.2657695400338,252.007490008745,-164.123927036213
-101.131744162516,245.828835138064,-168.926793152176
-99.2700517401151,253.33232968427,-168.112148820103
-100.117070367675,245.693826246796,-172.622434367391
-96.2493077671529,253.749624948761,-162.810399257403
-102.070845490684,251.644952215199,-167.051621900759
-100.035575544297,255.91021801498,-163.813169763168
-102.476938362335,251.515540641933,-166.779992024407
-98.1545371837248,254.747180694243,-164.550740937903
-102.423134863096,251.019926289283,-166.767106796225
-98.7006381227021,254.054218128971,-165.97089438207
-100.643865077878,249.450052372941,-167.400066787755
-97.6293214904559,253.581636640996,-164.854440747253
-100.685988354749,249.114247539123,-168.259557284744
-97.2047284126764,252.531345810595,-165.691691437098
-97.9705911610579,245.740619252998,-167.855841654981
-98.1930424688993,250.83257335149,-166.712760994092
-98.0849549738744,244.452677474706,-169.352554908428
-97.3235987874111,253.579093949735,-162.54309782884
-99.3976400867106,247.112962587496,-164.750718547836
-98.5019667323797,253.643790105511,-164.638671173446
-100.461413950782,247.465985598185,-165.531571372126
-98.5326743514555,254.39586920487,-163.494850550586
-100.074511587597,247.609041292755,-166.201106378177
