"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684472419117124E9,"2023-05-19 14:00:19.117 UTC+09:00"
"PAUSE",3.738560683333344E1,1.684472456502686E9,"2023-05-19 14:00:56.503 UTC+09:00"
