"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.675841679507049E9,"2023-02-08 16:34:39.507 UTC+09:00"
"PAUSE",6.271640291670337E0,1.675841685778614E9,"2023-02-08 16:34:45.779 UTC+09:00"
