"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684473589913559E9,"2023-05-19 14:19:49.914 UTC+09:00"
"PAUSE",4.106117220833357E1,1.684473630973458E9,"2023-05-19 14:20:30.973 UTC+09:00"
