state,time
1293,1
1457,0
1509,1
1911,0
2558,1
2730,0
2780,1
3383,0
4115,1
4274,0
4327,1
4837,0
5446,1
5603,0
5657,1
6383,0
7152,1
7330,0
7381,1
8080,0
