"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676430602335946E9,"2023-02-15 12:10:02.336 UTC+09:00"
"PAUSE",4.153290750000451E0,1.676430606489205E9,"2023-02-15 12:10:06.489 UTC+09:00"
