"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.503749850E-4,-4.161346436E-2,1.939965820E-1,-9.787546692E0
1.090437500E-2,-4.266128540E-2,1.998344421E-1,-9.778565369E0
2.095937499E-2,-3.996688843E-2,1.981878662E-1,-9.777816925E0
3.101358333E-2,-4.161346436E-2,2.029779053E-1,-9.779164124E0
4.106858332E-2,-3.876937866E-2,2.035766602E-1,-9.791288910E0
5.112358331E-2,-4.176315308E-2,1.980381775E-1,-9.785301361E0
6.117858333E-2,-2.814147949E-2,1.945953369E-1,-9.788145447E0
7.123258332E-2,-3.697311401E-2,1.939965820E-1,-9.794881439E0
8.128758331E-2,-3.607498169E-2,1.963916016E-1,-9.783654785E0
9.134258333E-2,-4.266128540E-2,1.984872437E-1,-9.792486420E0
1.013975833E-1,-4.894821167E-2,2.055226135E-1,-9.792785797E0
1.114525833E-1,-4.101470947E-2,2.068698120E-1,-9.782157898E0
1.215075833E-1,-4.490661621E-2,2.079176331E-1,-9.780511322E0
1.315615833E-1,-3.353027344E-2,2.046244812E-1,-9.784103851E0
1.416165833E-1,-2.784210205E-2,1.896556091E-1,-9.788893890E0
1.516715833E-1,-2.365081787E-2,1.932481384E-1,-9.790839844E0
1.617265833E-1,-2.559677124E-2,1.826202393E-1,-9.780661011E0
1.717815833E-1,-2.454895020E-2,1.866618347E-1,-9.778864746E0
1.818365833E-1,-3.053649902E-2,1.904040527E-1,-9.792935486E0
1.918905833E-1,-3.263214111E-2,1.968406677E-1,-9.779463501E0
2.019455833E-1,-3.532653809E-2,2.013313293E-1,-9.785600739E0
2.120005833E-1,-3.517684937E-2,2.079176331E-1,-9.793683929E0
2.220555833E-1,-4.176315308E-2,2.019300842E-1,-9.787247314E0
2.321105833E-1,-3.607498169E-2,2.049238586E-1,-9.780361633E0
2.421655833E-1,-4.475692749E-2,2.100132751E-1,-9.789941711E0
2.522195833E-1,-6.077362061E-2,2.068698120E-1,-9.792037354E0
2.622745833E-1,-5.987548828E-2,2.089654541E-1,-9.782906342E0
2.723295833E-1,-6.406677246E-2,2.133064270E-1,-9.787546692E0
2.823845833E-1,-6.855743408E-2,2.158511353E-1,-9.786349182E0
2.924395833E-1,-5.912704468E-2,2.068698120E-1,-9.782157898E0
3.024945833E-1,-4.251159668E-2,1.948947144E-1,-9.786648560E0
3.125485833E-1,-2.439926147E-2,1.712438965E-1,-9.781858521E0
3.226035833E-1,-1.362167358E-2,1.672023010E-1,-9.772727509E0
3.326585833E-1,-3.891906738E-3,1.683998108E-1,-9.792785797E0
3.427135833E-1,-9.879455566E-3,1.778302002E-1,-9.790839844E0
3.527685833E-1,-1.571731567E-2,1.983375549E-1,-9.776918793E0
3.628235833E-1,-2.469863892E-2,2.160008240E-1,-9.779164124E0
3.728775833E-1,-3.367996216E-2,2.293231201E-1,-9.790390778E0
3.829325833E-1,-4.311035156E-2,2.273771667E-1,-9.788594513E0
3.929875833E-1,-3.981719971E-2,2.110610962E-1,-9.778864746E0
4.030425833E-1,-3.891906738E-2,1.995350647E-1,-9.777218170E0
4.130975833E-1,-3.667373657E-2,1.944456482E-1,-9.780062256E0
4.231525833E-1,-3.727249146E-2,1.788780212E-1,-9.788444824E0
4.332065833E-1,-4.864883423E-2,1.866618347E-1,-9.793534241E0
4.432615833E-1,-6.601272583E-2,1.974394226E-1,-9.780810699E0
4.533165833E-1,-7.843688965E-2,2.219883728E-1,-9.788594513E0
4.633715833E-1,-8.831634521E-2,2.269281006E-1,-9.798473969E0
4.734265833E-1,-8.307723999E-2,2.227368164E-1,-9.780211945E0
4.834815833E-1,-6.316864014E-2,2.062710571E-1,-9.783056030E0
4.935355833E-1,-3.472778320E-2,1.832189941E-1,-9.781559143E0
5.035905833E-1,-8.232879639E-3,1.701960754E-1,-9.786947937E0
5.136455833E-1,1.167572021E-2,1.760339355E-1,-9.794582062E0
5.237005833E-1,9.729766846E-3,1.676513672E-1,-9.778116302E0
5.337555833E-1,5.089416504E-3,1.736389160E-1,-9.783205719E0
5.438105833E-1,-1.706451416E-2,1.998344421E-1,-9.783954163E0
5.538645833E-1,-4.580474854E-2,2.263293457E-1,-9.773176575E0
5.639195833E-1,-6.032455444E-2,2.396516418E-1,-9.778565369E0
5.739745833E-1,-6.556365967E-2,2.350112915E-1,-9.781259766E0
5.840295833E-1,-5.313949585E-2,2.212399292E-1,-9.779613190E0
5.940845833E-1,-3.757186890E-2,1.935475159E-1,-9.784403229E0
6.041395833E-1,-2.155517578E-2,1.673519897E-1,-9.791887665E0
6.141935833E-1,-1.227447510E-2,1.555265808E-1,-9.777517548E0
6.242485833E-1,-2.484832764E-2,1.675016785E-1,-9.783505096E0
6.343035833E-1,-4.849914551E-2,1.845661926E-1,-9.796378326E0
6.443585833E-1,-5.164260864E-2,2.073188782E-1,-9.766739960E0
6.544135833E-1,-7.214996338E-2,2.303709412E-1,-9.783056030E0
6.644685833E-1,-7.259902954E-2,2.357597351E-1,-9.788744202E0
6.745225833E-1,-6.706054688E-2,2.311193848E-1,-9.775571594E0
6.845775833E-1,-4.326004028E-2,2.011816406E-1,-9.792785797E0
6.946325833E-1,-1.526824951E-2,1.805245972E-1,-9.781110077E0
7.046875833E-1,4.041595459E-3,1.658551025E-1,-9.783654785E0
7.147425833E-1,8.831634521E-3,1.603166199E-1,-9.781559143E0
7.247975833E-1,-8.981323242E-3,1.734892273E-1,-9.777667236E0
7.348515833E-1,-3.637435913E-2,1.939965820E-1,-9.786199493E0
7.449065833E-1,-6.945556641E-2,2.183958435E-1,-9.783954163E0
7.549615833E-1,-7.619155884E-2,2.421963501E-1,-9.783954163E0
7.650165833E-1,-7.454498291E-2,2.454895020E-1,-9.792486420E0
7.750715833E-1,-6.436614990E-2,2.365081787E-1,-9.779313812E0
7.851265833E-1,-5.403762817E-2,2.148033142E-1,-9.784253540E0
7.951805833E-1,-3.472778320E-2,1.998344421E-1,-9.805209961E0
8.052355833E-1,-2.365081787E-2,1.863624573E-1,-9.785600739E0
8.152905833E-1,-3.113525391E-2,1.856140137E-1,-9.770332489E0
8.253455833E-1,-2.709365845E-2,1.824705505E-1,-9.782008209E0
8.354005833E-1,-5.269042969E-2,1.896556091E-1,-9.815388794E0
8.454555833E-1,-6.062393188E-2,1.938468933E-1,-9.791438599E0
8.555095833E-1,-5.912704468E-2,1.805245972E-1,-9.780810699E0
8.655645833E-1,-4.415817261E-2,1.887574768E-1,-9.794282684E0
8.756195833E-1,-9.729766846E-3,1.927990723E-1,-9.765542450E0
8.856745833E-1,3.008743286E-2,1.927990723E-1,-9.784702606E0
