"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684472751038130E9,"2023-05-19 14:05:51.038 UTC+09:00"
"PAUSE",3.680354241666669E1,1.684472787841628E9,"2023-05-19 14:06:27.842 UTC+09:00"
