"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683797045325814E9,"2023-05-11 18:24:05.326 UTC+09:00"
"PAUSE",6.262663587499992E1,1.683797107951566E9,"2023-05-11 18:25:07.952 UTC+09:00"
