"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.699625000E-3,-6.316864014E-2,1.758842468E-1,-9.780960388E0
1.575462500E-2,-6.361770630E-2,1.842668152E-1,-9.758058014E0
2.580962500E-2,-7.903564453E-2,1.842668152E-1,-9.823172607E0
3.586462500E-2,-9.714797974E-2,1.829196167E-1,-9.751771088E0
4.592062500E-2,-8.367599487E-2,1.899549866E-1,-9.790540466E0
5.597562500E-2,-7.753875732E-2,1.960922241E-1,-9.806557159E0
6.603062500E-2,-9.220825195E-2,1.927990723E-1,-9.778864746E0
7.608562500E-2,-9.684860229E-2,1.839674377E-1,-9.767787781E0
8.614062500E-2,-9.430389404E-2,1.868115234E-1,-9.789792023E0
9.619562500E-2,-9.041198730E-2,1.862127686E-1,-9.804162140E0
1.062506250E-1,-8.981323242E-2,1.848655701E-1,-9.793234863E0
1.163066250E-1,-9.175918579E-2,1.673519897E-1,-9.787995758E0
1.263616250E-1,-8.547225952E-2,1.574725342E-1,-9.786648560E0
1.364166250E-1,-5.882766724E-2,1.613644409E-1,-9.775421906E0
1.464716250E-1,-5.403762817E-2,1.561253357E-1,-9.796827393E0
1.565266250E-1,-5.777984619E-2,1.562750244E-1,-9.777068481E0
1.665816250E-1,-5.673202515E-2,1.612147522E-1,-9.791588287E0
1.766366250E-1,-5.403762817E-2,1.760339355E-1,-9.792486420E0
1.866916250E-1,-6.137237549E-2,1.917512512E-1,-9.794881439E0
1.967476250E-1,-7.334747314E-2,2.121089172E-1,-9.768236847E0
2.068026250E-1,-9.295669556E-2,2.216889954E-1,-9.788444824E0
2.168576250E-1,-1.149609375E-1,2.186952209E-1,-9.783205719E0
2.269126250E-1,-1.200503540E-1,2.133064270E-1,-9.780511322E0
2.369676250E-1,-1.118174744E-1,1.886077881E-1,-9.790390778E0
2.470226250E-1,-1.007405090E-1,1.652563477E-1,-9.784552917E0
2.570776250E-1,-8.098159790E-2,1.600172424E-1,-9.776469727E0
2.671336250E-1,-7.798782349E-2,1.591191101E-1,-9.785451050E0
2.771886250E-1,-5.628295898E-2,1.692979431E-1,-9.780661011E0
2.872436250E-1,-6.152206421E-2,1.842668152E-1,-9.775870972E0
2.972986250E-1,-6.526428223E-2,2.095642090E-1,-9.783505096E0
3.073536250E-1,-7.903564453E-2,2.155517578E-1,-9.779014435E0
3.174086250E-1,-9.505233765E-2,2.155517578E-1,-9.798324280E0
3.274636250E-1,-9.250762939E-2,2.118095398E-1,-9.788295135E0
3.375186250E-1,-8.726852417E-2,1.936972046E-1,-9.786498871E0
3.475746250E-1,-7.978408813E-2,1.776805115E-1,-9.785001984E0
3.576296250E-1,-7.080276489E-2,1.601669312E-1,-9.790241089E0
3.676846250E-1,-6.256988525E-2,1.559756470E-1,-9.808203735E0
3.777396250E-1,-7.379653931E-2,1.540296936E-1,-9.745484161E0
3.877946250E-1,-9.190887451E-2,1.556762695E-1,-9.784702606E0
3.978496250E-1,-1.034349060E-1,1.631607056E-1,-9.819879456E0
4.079046250E-1,-1.055305481E-1,1.673519897E-1,-9.757010193E0
4.179606250E-1,-1.034349060E-1,1.794767761E-1,-9.789941711E0
4.280156250E-1,-7.619155884E-2,1.862127686E-1,-9.798024902E0
4.380706250E-1,-6.855743408E-2,1.868115234E-1,-9.771080933E0
4.481259583E-1,-5.852828979E-2,1.947450256E-1,-9.796677704E0
4.581809583E-1,-5.658233643E-2,2.025288391E-1,-9.791737976E0
4.682359583E-1,-7.828720093E-2,1.978884888E-1,-9.774523773E0
4.782909583E-1,-8.217910767E-2,1.923500061E-1,-9.770332489E0
4.883459583E-1,-9.999206543E-2,1.962419128E-1,-9.794731750E0
4.984019583E-1,-1.163081360E-1,1.922003174E-1,-9.794582062E0
5.084569583E-1,-1.085243225E-1,1.727407837E-1,-9.764943695E0
5.185119583E-1,-9.864486694E-2,1.633103943E-1,-9.797725525E0
5.285669583E-1,-8.622070312E-2,1.748364258E-1,-9.793534241E0
5.386219583E-1,-6.825805664E-2,1.721420288E-1,-9.763297119E0
5.486769583E-1,-5.478607178E-2,1.793270874E-1,-9.799671478E0
5.587319583E-1,-4.834945679E-2,1.737886047E-1,-9.783954163E0
5.687869583E-1,-5.777984619E-2,1.905537415E-1,-9.787995758E0
5.788429583E-1,-7.783813477E-2,1.981878662E-1,-9.795629883E0
5.888979583E-1,-7.813751221E-2,2.029779053E-1,-9.782157898E0
5.989529583E-1,-8.696914673E-2,1.839674377E-1,-9.779463501E0
6.090079583E-1,-9.355545044E-2,1.815724182E-1,-9.782457275E0
6.190629583E-1,-8.592132568E-2,1.820214844E-1,-9.786798248E0
6.291179583E-1,-7.065307617E-2,1.675016785E-1,-9.776769104E0
6.391729583E-1,-7.319778442E-2,1.547781372E-1,-9.786199493E0
6.492289583E-1,-8.158035278E-2,1.721420288E-1,-9.792037354E0
6.592839583E-1,-7.813751221E-2,1.775308228E-1,-9.773775330E0
6.693389583E-1,-9.774673462E-2,1.968406677E-1,-9.798923035E0
6.793939583E-1,-9.789642334E-2,2.067201233E-1,-9.787696381E0
6.894489583E-1,-1.017883301E-1,2.115101624E-1,-9.781409454E0
6.995039583E-1,-9.385482788E-2,1.980381775E-1,-9.785750427E0
7.095589583E-1,-8.262817383E-2,1.932481384E-1,-9.773176575E0
7.196149583E-1,-7.634124756E-2,1.815724182E-1,-9.792187042E0
7.296699583E-1,-6.526428223E-2,1.709445190E-1,-9.782307587E0
7.397249583E-1,-6.286926270E-2,1.607656860E-1,-9.764494629E0
7.497799583E-1,-6.376739502E-2,1.621128845E-1,-9.785600739E0
7.598349583E-1,-6.137237549E-2,1.615141296E-1,-9.783505096E0
7.698899583E-1,-6.481521606E-2,1.718426514E-1,-9.779463501E0
7.799449583E-1,-8.008346558E-2,1.784289551E-1,-9.814939728E0
7.899999583E-1,-9.385482788E-2,1.910028076E-1,-9.701924744E0
8.000559583E-1,-4.430786133E-2,2.049238586E-1,-9.879904633E0
8.101109583E-1,4.095483398E-1,3.945794678E-1,-9.801916809E0
8.201659583E-1,6.553372192E-1,8.363108826E-1,-9.682764587E0
8.302209583E-1,-4.858895874E-1,1.012195129E0,-9.789492645E0
8.402759583E-1,-9.398954773E-1,-3.237767029E-1,-9.795330505E0
8.503309583E-1,-3.291654968E-1,-1.460063782E0,-9.723330231E0
8.603859583E-1,2.767744446E-1,-1.017134857E0,-9.754615173E0
8.704409583E-1,5.649252319E-1,-3.861968994E-1,-9.965825958E0
8.804969583E-1,8.381071472E-1,-6.750961304E-1,-1.102427490E1
8.905519583E-1,1.050665131E0,-1.613345032E0,-1.082773361E1
9.006069583E-1,1.900298309E0,-1.597627716E0,-9.902956696E0
9.106619583E-1,1.761836243E0,5.743556213E-1,-8.860225067E0
9.207169583E-1,9.217831421E-1,2.427951050E0,-9.641600189E0
9.307719583E-1,-7.469467163E-2,1.298699341E0,-1.003288651E1
9.408269583E-1,-2.117197266E0,1.117426300E0,-1.157872192E1
9.508829583E-1,-4.783901825E0,2.564616852E0,-1.474508743E1
9.609379583E-1,-3.913162537E0,1.673220520E0,-1.553065384E1
9.709929583E-1,-3.704795837E-1,-4.406835938E-1,-1.444077026E1
9.810479583E-1,6.597081299E0,-1.978884888E0,-1.635768402E1
9.911029583E-1,1.234842133E1,-3.951931915E0,-1.734652771E1
1.001157958E0,1.058942917E1,-2.815794525E0,-1.487651413E1
1.011212958E0,9.728719025E0,-5.194797363E0,-1.743738876E1
1.021267958E0,1.036025574E1,-5.997577972E0,-1.854269028E1
1.031323958E0,1.169009033E1,-3.327280884E0,-1.597223557E1
1.041378958E0,1.445379318E1,-2.018253021E0,-1.351494553E1
1.051433958E0,1.614018631E1,-1.018931122E0,-1.137993530E1
1.061488958E0,1.519550079E1,-2.276765442E-1,-9.275611267E0
1.071543958E0,1.196446976E1,-2.001338196E-1,-7.339537354E0
1.081598958E0,9.373956757E0,-6.331832886E-1,-5.564678192E0
1.091653958E0,7.347470856E0,-1.187779999E0,-3.737577667E0
1.101709958E0,5.231171722E0,-2.308499451E0,-2.057770844E0
1.111764958E0,2.595452728E0,-2.439028015E0,-3.059637451E-1
1.121819958E0,4.860392761E-1,-1.137185211E0,1.241817627E0
1.131874958E0,5.887257385E-1,1.087638245E0,2.035018158E0
1.141929958E0,1.489253082E0,2.880909119E0,1.608554993E0
1.151984958E0,1.520837402E0,3.923790436E0,-2.230361938E-1
