"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676707604002570E9,"2023-02-18 17:06:44.003 UTC+09:00"
"PAUSE",3.323575208341936E0,1.676707607326103E9,"2023-02-18 17:06:47.326 UTC+09:00"
