"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.675185904407699E9,"2023-02-01 02:25:04.408 UTC+09:00"
"PAUSE",5.682664125051815E0,1.675185910090300E9,"2023-02-01 02:25:10.090 UTC+09:00"
