"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683975828622183E9,"2023-05-13 20:03:48.622 UTC+09:00"
"PAUSE",4.008586941666363E1,1.683975868708223E9,"2023-05-13 20:04:28.708 UTC+09:00"
