"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683186514032931E9,"2023-05-04 16:48:34.033 UTC+09:00"
"PAUSE",5.682025366666494E1,1.683186570852145E9,"2023-05-04 16:49:30.852 UTC+09:00"
