"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.035224998E-2,-6.708185538E-4,1.115369028E-3,-3.169681877E-4
2.040724998E-2,-2.233984997E-4,-1.442688052E-3,2.787825651E-4
3.046225000E-2,-9.877257980E-4,5.807818379E-4,1.677740831E-3
4.051724999E-2,-8.128990885E-5,-1.148134121E-3,-6.644716486E-4
5.057224998E-2,3.071360290E-3,-1.210185816E-3,-5.347756669E-4
6.062725000E-2,8.287655073E-4,3.729441087E-4,-1.187235583E-3
7.068224999E-2,-9.662050288E-4,-8.585015312E-4,-1.198687125E-3
8.073724998E-2,-7.085742545E-4,1.182468724E-3,-1.377716660E-3
9.079224998E-2,2.716250950E-3,1.459171064E-3,7.192562334E-4
1.008482500E-1,-8.977983962E-4,-9.679654613E-4,-9.477827698E-4
1.109032500E-1,1.403705450E-3,6.427143817E-4,1.841224730E-5
1.209582500E-1,7.832399569E-4,1.621311065E-3,1.953117549E-3
1.310132500E-1,2.668530506E-4,2.421324607E-3,5.230004899E-4
1.410682500E-1,-1.167553943E-3,-1.056761714E-3,-3.358907998E-4
1.511232500E-1,2.846895019E-3,5.057149101E-4,6.974153221E-4
1.611782500E-1,1.855404233E-3,3.271525202E-4,-2.206887584E-3
1.712332500E-1,6.234258763E-4,-5.682022311E-4,-8.380226791E-4
1.812892500E-1,2.940047299E-3,-1.556918432E-4,1.077261288E-3
1.913442500E-1,2.803482930E-4,7.937250775E-4,-6.742994301E-4
2.013992500E-1,3.524429048E-4,4.049426643E-4,9.424453601E-4
2.114542500E-1,-1.339996001E-3,-2.595907310E-3,-5.332119763E-4
2.215092500E-1,1.616230235E-3,2.649982926E-4,-2.525140997E-3
2.315642500E-1,9.863926098E-4,-5.804313696E-5,-1.471061725E-3
2.416192500E-1,-2.066540765E-5,3.741764522E-5,6.308779120E-4
2.516742500E-1,9.090441163E-4,-5.394230830E-4,1.025292091E-3
2.617292500E-1,2.090350608E-5,-1.240780461E-3,1.172216143E-3
2.717852500E-1,-6.022762391E-4,4.394078278E-4,-2.967836335E-4
2.818402500E-1,9.679934010E-8,-8.678163867E-4,-3.303545527E-4
2.918952500E-1,-7.937916089E-4,4.831094702E-5,1.896581147E-3
3.019502500E-1,-2.471829532E-3,-4.289559438E-4,9.704199620E-4
3.120052500E-1,9.151787381E-4,1.625406556E-3,-1.291991211E-4
3.220602500E-1,1.286152634E-3,1.485212706E-3,-1.364397816E-3
3.321152500E-1,1.672044746E-3,-1.014986483E-4,1.249228604E-3
3.421702500E-1,-2.913404955E-3,-1.269507455E-3,-1.524982508E-3
3.522252500E-1,-8.645944763E-5,-9.368786123E-4,-4.205699079E-4
3.622812500E-1,4.326955415E-3,6.007320480E-4,-3.464664333E-4
3.723362500E-1,1.661930350E-3,-3.197468352E-3,2.928688657E-3
3.823912500E-1,-7.414935390E-4,7.686988683E-4,-1.296343748E-3
3.924462500E-1,1.517666038E-3,-1.891799038E-3,1.531667542E-3
4.025012500E-1,-3.295919450E-4,-1.098551671E-3,-2.212407999E-4
4.125554583E-1,6.962576881E-4,2.956339449E-5,5.670553073E-4
4.226104583E-1,-1.450381591E-3,-1.044068136E-3,-2.537086606E-3
4.326654583E-1,-5.081553245E-4,1.482739113E-3,-1.640933100E-3
4.427204583E-1,5.976442480E-4,-9.645545506E-4,-8.741058409E-4
4.527764583E-1,1.489536953E-3,1.257436379E-4,2.127276734E-3
4.628314583E-1,1.781045692E-3,-2.931975294E-3,-1.508983783E-3
4.728864583E-1,8.061723202E-5,-7.489823038E-4,5.560312420E-4
4.829414583E-1,-1.048982958E-4,4.233691725E-4,9.907786734E-4
4.929964583E-1,-5.557715194E-4,5.796967307E-4,-1.369580626E-3
5.030514583E-1,-1.009348780E-3,1.069687540E-3,-5.894792266E-4
5.131064583E-1,1.123746042E-4,1.707780873E-3,3.221207298E-4
5.231614583E-1,-6.311951438E-4,2.162346500E-4,-3.601480275E-4
5.332164583E-1,8.865728159E-5,-7.446338423E-4,3.629000857E-4
5.432724583E-1,2.606754424E-3,-1.581697376E-3,1.293821260E-4
5.533274583E-1,-6.630746648E-4,2.061506966E-3,-1.536957454E-3
5.633824583E-1,-5.312351277E-4,-9.368709871E-4,-8.423598483E-4
5.734374583E-1,-7.741154404E-4,8.178815187E-5,-1.775265206E-3
5.834924583E-1,-9.271978051E-4,1.815746771E-3,3.024614416E-4
5.935474583E-1,6.371430354E-4,2.391522285E-3,-2.919561230E-4
6.036024583E-1,2.602450084E-3,2.598332707E-3,-7.407506928E-5
6.136574583E-1,6.237214548E-4,-2.837711480E-3,-1.024290919E-3
6.237124583E-1,5.842531100E-4,4.422062193E-5,2.594669349E-4
6.337684583E-1,1.238591736E-3,3.708996577E-3,4.243166186E-4
6.438234583E-1,-2.543671522E-3,7.701354334E-4,6.292294711E-4
6.538784583E-1,8.025904535E-4,-1.560663106E-3,-9.068818763E-4
6.639334583E-1,2.902835840E-3,8.865827695E-4,1.078865491E-3
6.739884583E-1,1.153053163E-4,-2.327053808E-3,-6.789201871E-5
6.840434583E-1,5.688404199E-4,-1.210675691E-4,5.743182264E-4
6.940984583E-1,6.868184428E-4,5.156942643E-4,-7.154508494E-4
7.041534583E-1,9.888800560E-5,-2.563551243E-4,9.574275464E-5
7.142084583E-1,-5.392053863E-4,-1.196983620E-3,5.988138728E-4
7.242644583E-1,-7.226213347E-4,-1.217506244E-3,1.061352901E-3
7.343194583E-1,-7.151645259E-4,-1.073695486E-3,1.206495333E-3
7.443744583E-1,1.426701085E-3,4.197466769E-4,-8.234945126E-4
7.544294583E-1,-5.959697883E-4,1.383544644E-3,1.038587652E-3
7.644844583E-1,-8.113974473E-4,1.310463296E-3,-4.910780117E-4
7.745394583E-1,1.559614786E-3,-1.826474210E-3,1.025059260E-3
7.845944583E-1,2.539733541E-4,9.872603696E-4,-2.340646926E-3
7.946494583E-1,-1.537801349E-3,7.600926328E-4,-1.742234919E-3
8.047044583E-1,-7.153911283E-4,1.120760338E-3,-1.529231668E-6
8.147604583E-1,-1.902628224E-3,1.061638119E-3,2.568687778E-3
8.248154583E-1,3.423027811E-4,-1.111233840E-3,-1.063165255E-4
8.348704583E-1,1.217930549E-4,-8.685165085E-6,4.944927059E-4
8.449254583E-1,4.741656594E-4,2.352785668E-4,1.279236749E-3
8.549804583E-1,-9.399728151E-4,3.130428668E-4,-3.708577715E-4
8.650354583E-1,-6.815117085E-4,-3.306671046E-3,-6.053349935E-4
8.750904583E-1,-1.847177395E-3,-1.327942358E-3,-7.443521172E-4
8.851454583E-1,-1.178219449E-3,-5.963137373E-4,-1.042223535E-3
8.952004583E-1,-2.252538688E-3,1.367767574E-3,-7.958812639E-4
9.052564583E-1,1.768705086E-3,6.235988112E-4,4.176879302E-4
9.153114583E-1,-2.125369152E-3,-2.019811363E-4,-2.370108850E-3
9.253664583E-1,-6.317765801E-4,-1.919899834E-3,1.946090255E-3
9.354214583E-1,-1.038175076E-3,-6.407835172E-4,7.625813596E-4
9.454764583E-1,2.560575085E-4,-1.049443148E-3,-1.128265634E-3
9.555314583E-1,-7.969564176E-4,-1.403377391E-3,1.309592277E-3
9.655864583E-1,4.213894135E-5,7.386025973E-4,-1.193610951E-3
9.756414583E-1,5.630532396E-4,1.532397728E-4,8.370494470E-4
9.856964583E-1,2.400230733E-5,1.360120135E-3,-6.512985565E-4
9.957524583E-1,5.670208484E-4,-1.075873268E-3,2.015058417E-3
1.005807458E0,1.003817772E-3,6.845458993E-4,-5.766721442E-4
1.015862458E0,-1.134167891E-3,1.521843718E-3,-1.204726286E-4
1.025917458E0,9.612103458E-4,1.573948422E-3,-7.296120748E-4
1.035972458E0,-1.705679228E-3,3.140068729E-4,1.053374261E-3
1.046027458E0,6.489984225E-4,4.565265262E-4,-6.967503577E-4
1.056082458E0,6.671078736E-4,1.043753582E-3,-3.069360508E-3
1.066137458E0,-2.280207991E-5,6.989067188E-4,-1.327564009E-3
1.076192458E0,5.496220547E-5,-4.209525068E-4,1.238125376E-3
1.086248458E0,1.239675330E-3,1.141702960E-4,2.448121086E-4
1.096303458E0,8.404675173E-4,-1.331127249E-3,1.461343840E-3
1.106358458E0,-1.513412863E-4,-2.219232847E-4,1.820502803E-5
1.116413458E0,7.863577921E-4,-1.542789978E-4,-1.612920314E-4
1.126468458E0,1.714014099E-3,-4.506291880E-4,-1.347616781E-3
1.136523458E0,-3.917473368E-4,5.111032806E-5,-3.657094203E-4
1.146578458E0,-1.939649810E-3,1.733555575E-3,6.499462761E-4
1.156633458E0,7.783722831E-4,9.372703498E-4,-8.544735610E-4
1.166688458E0,2.029947005E-3,4.740282020E-4,3.157826141E-4
1.176744458E0,1.738597173E-3,1.804809785E-3,1.219925936E-3
1.186799458E0,-9.798162500E-5,1.429461990E-3,-1.108261757E-3
1.196854458E0,4.418473225E-3,-5.370161962E-4,2.460107673E-3
1.206909458E0,-1.914747409E-3,-3.382921452E-3,3.350479528E-4
1.216964458E0,-1.023653778E-3,3.305904684E-4,-9.520580061E-4
1.227019458E0,-7.949612336E-4,1.566873514E-3,9.847367182E-4
1.237074458E0,1.477514161E-3,-4.763036559E-4,1.706085168E-4
1.247129458E0,-1.509345602E-3,5.471295444E-4,-8.422592655E-4
1.257184458E0,-2.688452369E-4,-8.052237099E-4,5.740099587E-4
1.267240458E0,-1.595233567E-3,-1.199554419E-3,6.647361442E-5
1.277295458E0,-2.830941230E-4,5.639239680E-5,-1.524232328E-3
1.287350458E0,1.708411146E-3,1.009630068E-4,-2.732384019E-4
1.297405458E0,1.179240993E-3,-1.086274162E-3,3.709802404E-4
1.307460458E0,4.500714713E-4,-3.430528741E-4,-1.582776662E-3
1.317515458E0,1.847698353E-3,-7.513154997E-4,-6.421478465E-4
1.327570458E0,-7.601430407E-4,-6.294556661E-4,6.009419449E-4
1.337625458E0,-1.068270765E-3,-5.463650450E-4,-3.673830070E-4
1.347680458E0,-3.178707324E-3,1.166952075E-3,9.274035692E-4
1.357736458E0,1.469573937E-3,1.395717496E-3,1.094650477E-3
1.367791458E0,1.575192437E-4,-1.344847959E-3,-1.820009667E-3
1.377846458E0,-1.207350753E-3,1.337390713E-4,-1.197096426E-3
1.387901458E0,-1.707546879E-3,-5.197893479E-4,-1.457342878E-3
1.397956458E0,-5.612082896E-5,3.361506388E-4,-2.886927454E-3
1.408011083E0,1.702341251E-5,-1.781062456E-3,6.075622514E-5
1.418066083E0,-1.041050535E-3,1.783578657E-3,1.467171591E-3
1.428121083E0,7.262586150E-4,1.507692272E-3,1.042544842E-3
1.438176083E0,-1.901351206E-4,-8.381277439E-5,-1.878351904E-4
1.448232083E0,-1.512963558E-3,2.354969329E-4,-2.191206440E-4
1.458287083E0,-2.212607069E-5,1.856296789E-3,1.816847362E-4
1.468342083E0,4.928358248E-4,-2.619420411E-4,1.182074659E-3
1.478397083E0,2.222586481E-4,-1.463608642E-4,-2.062454820E-3
1.488452083E0,-5.086557940E-4,-1.328664599E-3,-3.354665823E-4
