"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683887082778433E9,"2023-05-12 19:24:42.778 UTC+09:00"
"PAUSE",6.019376379166715E1,1.683887142972169E9,"2023-05-12 19:25:42.972 UTC+09:00"
