"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683169095329582E9,"2023-05-04 11:58:15.330 UTC+09:00"
"PAUSE",2.073389850000967E1,1.683169116063566E9,"2023-05-04 11:58:36.064 UTC+09:00"
"START",2.073389850000967E1,1.683169128305771E9,"2023-05-04 11:58:48.306 UTC+09:00"
"PAUSE",3.975361725001130E1,1.683169147320476E9,"2023-05-04 11:59:07.320 UTC+09:00"
