"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684648962337369E9,"2023-05-21 15:02:42.337 UTC+09:00"
"PAUSE",5.331294141666876E1,1.684649015651353E9,"2023-05-21 15:03:35.651 UTC+09:00"
