"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676429965825879E9,"2023-02-15 11:59:25.826 UTC+09:00"
"PAUSE",4.097691208333344E0,1.676429969923539E9,"2023-02-15 11:59:29.924 UTC+09:00"
