"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683378287002753E9,"2023-05-06 22:04:47.003 UTC+09:00"
"PAUSE",4.420175337500041E1,1.683378331204700E9,"2023-05-06 22:05:31.205 UTC+09:00"
