"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684472463594322E9,"2023-05-19 14:01:03.594 UTC+09:00"
"PAUSE",3.931498266666654E1,1.684472502909258E9,"2023-05-19 14:01:42.909 UTC+09:00"
