"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.406820834E-2,-2.370013548E-3,3.669887960E-2,-3.200941265E-2
2.404320834E-2,3.544435948E-3,3.084640145E-2,-3.128026485E-2
3.401820833E-2,-1.725814836E-3,2.940447807E-2,-3.381269395E-2
4.399320832E-2,-1.383305043E-3,3.689008355E-2,-2.273397446E-2
5.396920833E-2,-1.774074465E-2,3.537565470E-2,-1.587402105E-2
6.394420832E-2,-9.746860815E-3,4.139010072E-2,-2.107394993E-2
7.391920831E-2,-3.035572870E-3,3.906232417E-2,-2.457000017E-2
8.389420831E-2,9.349743510E-4,3.092007637E-2,-3.677840173E-2
9.386920836E-2,-8.559300452E-3,3.270990908E-2,-3.319347382E-2
1.038442084E-1,-5.816517770E-4,3.509908140E-2,-2.317368507E-2
1.138192083E-1,-2.317703809E-3,3.436993361E-2,-3.033301592E-2
1.237942083E-1,-2.034406210E-3,3.721284986E-2,-1.551617146E-2
1.337692083E-1,1.061269641E-4,3.552885175E-2,-1.856257081E-2
1.437442083E-1,3.065265762E-3,3.861267328E-2,-2.792864084E-2
1.537202083E-1,5.614880193E-4,3.509615779E-2,-2.213054180E-2
1.636952083E-1,3.476758995E-3,3.433426559E-2,-3.262687862E-2
1.736702083E-1,-4.885070021E-3,3.683219612E-2,-3.523882985E-2
1.836452083E-1,-1.057586352E-2,3.148784101E-2,-2.305030882E-2
1.936202084E-1,1.610177010E-3,3.519205213E-2,-1.750188589E-2
2.035952084E-1,-7.278481568E-3,3.295841575E-2,-2.167796731E-2
2.135702083E-1,-6.034902139E-3,3.159542978E-2,-2.319824338E-2
2.235452083E-1,-7.282848707E-3,3.839457214E-2,-2.879461348E-2
2.335202083E-1,-1.445280961E-3,3.247251213E-2,-2.517518699E-2
2.434952083E-1,-6.562462603E-3,3.469971657E-2,-2.250593305E-2
2.534712083E-1,-1.258307561E-2,3.784668803E-2,-2.998569131E-2
2.634462083E-1,-6.003203834E-3,3.439741552E-2,-3.164045334E-2
2.734212083E-1,-1.238689695E-2,3.364721775E-2,-2.071610034E-2
2.833962083E-1,-1.253819366E-2,4.179765165E-2,-9.308182597E-3
2.933712083E-1,-1.034942096E-2,4.002769947E-2,-2.064359486E-2
3.033462084E-1,5.924394331E-3,3.156619370E-2,-2.847418606E-2
3.133212083E-1,2.730352781E-3,3.483478725E-2,-2.581487238E-2
3.232962083E-1,-3.453233088E-3,3.911377966E-2,-4.132110357E-2
3.332712083E-1,-1.100021149E-3,4.264608264E-2,-3.047919631E-2
3.432462083E-1,-7.946800045E-3,3.433192670E-2,-2.094998896E-2
3.532222083E-1,-1.658704332E-3,3.377702594E-2,-2.837127507E-2
3.631972083E-1,-7.071764222E-3,3.667432129E-2,-2.664985478E-2
