"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685004318985639E9,"2023-05-25 17:45:18.986 UTC+09:00"
"PAUSE",5.335561820832663E1,1.685004372340720E9,"2023-05-25 17:46:12.341 UTC+09:00"
