"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.675230759953505E9,"2023-02-01 14:52:39.954 UTC+09:00"
"PAUSE",2.935171333316248E0,1.675230762888632E9,"2023-02-01 14:52:42.889 UTC+09:00"
