"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684647215522249E9,"2023-05-21 14:33:35.522 UTC+09:00"
"PAUSE",4.826401574999909E1,1.684647263785773E9,"2023-05-21 14:34:23.786 UTC+09:00"
