"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686987436113868E9,"2023-06-17 16:37:16.114 UTC+09:00"
"PAUSE",5.471971795835998E1,1.686987490832944E9,"2023-06-17 16:38:10.833 UTC+09:00"
