"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683165492823981E9,"2023-05-04 10:58:12.824 UTC+09:00"
"PAUSE",7.416869841664447E1,1.683165566992651E9,"2023-05-04 10:59:26.993 UTC+09:00"
