"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685256196434322E9,"2023-05-28 15:43:16.434 UTC+09:00"
"PAUSE",4.154375637500198E1,1.685256237978087E9,"2023-05-28 15:43:57.978 UTC+09:00"
