"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683380341085755E9,"2023-05-06 22:39:01.086 UTC+09:00"
"PAUSE",4.439258258333575E1,1.683380385478312E9,"2023-05-06 22:39:45.478 UTC+09:00"
