"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676133636392229E9,"2023-02-12 01:40:36.392 UTC+09:00"
"PAUSE",3.419292208272964E0,1.676133639811497E9,"2023-02-12 01:40:39.811 UTC+09:00"
