"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685256360043653E9,"2023-05-28 15:46:00.044 UTC+09:00"
"PAUSE",4.700186383334221E1,1.685256407045527E9,"2023-05-28 15:46:47.046 UTC+09:00"
