"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682836918364251E9,"2023-04-30 15:41:58.364 UTC+09:00"
"PAUSE",1.365131120837759E1,1.682836932015645E9,"2023-04-30 15:42:12.016 UTC+09:00"
