"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682837218785926E9,"2023-04-30 15:46:58.786 UTC+09:00"
"PAUSE",1.124808849999681E1,1.682837230034082E9,"2023-04-30 15:47:10.034 UTC+09:00"
