"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676707443012140E9,"2023-02-18 17:04:03.012 UTC+09:00"
"PAUSE",3.444405666668899E0,1.676707446456500E9,"2023-02-18 17:04:06.457 UTC+09:00"
