"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684472330931358E9,"2023-05-19 13:58:50.931 UTC+09:00"
"PAUSE",4.118343458333334E1,1.684472372114744E9,"2023-05-19 13:59:32.115 UTC+09:00"
