"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682329275818502E9,"2023-04-24 18:41:15.819 UTC+09:00"
"PAUSE",1.014066583333351E1,1.682329285959211E9,"2023-04-24 18:41:25.959 UTC+09:00"
