"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684474198972906E9,"2023-05-19 14:29:58.973 UTC+09:00"
"PAUSE",4.897439549999990E1,1.684474247945783E9,"2023-05-19 14:30:47.946 UTC+09:00"
