"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674981595151477E9,"2023-01-29 17:39:55.151 UTC+09:00"
"PAUSE",3.227716916677309E0,1.674981598379137E9,"2023-01-29 17:39:58.379 UTC+09:00"
