"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684721340571931E9,"2023-05-22 11:09:00.572 UTC+09:00"
"PAUSE",3.756482500029961E-1,1.684721340947583E9,"2023-05-22 11:09:00.948 UTC+09:00"
"START",3.756482500029961E-1,1.684721342537029E9,"2023-05-22 11:09:02.537 UTC+09:00"
"PAUSE",5.482037050000508E1,1.684721396982281E9,"2023-05-22 11:09:56.982 UTC+09:00"
